9785170872664,Чужак,https://www.labirint.ru/books/459698/,640,2015
9785001176756,Комикс и последовательное искусство,https://www.labirint.ru/books/836103/,192,2022
9785001693925,Быть вместе,https://www.labirint.ru/books/788294/,160,2021
9785907241206,СтрессLESS. Легкая книга о тяжелых временах,https://www.labirint.ru/books/763054/,200,2021
9785864718933,Мэри Лоусон: Воронье озеро, https://www.labirint.ru/books/837796/,336,2022
9785907338852,Чжан Голи: Снайпер который любил жареный рис,https://www.labirint.ru/books/822982/,320,2022
9785907180444,Лариса Романовская: Кандидаты на вылет,https://www.labirint.ru/books/773763/,159,2020
9785907180086,Дарья Доцук: Я и мое чудовище,https://www.labirint.ru/books/724970/,176,2019
